CAS,Name,Formula,Elements,Mw
76-36-8,"2,2,3-Trichlorobutanal",C4H5Cl3O,"['C', 'H', 'Cl', 'O']",173.9405978278767
763-69-9,"Propionic acid, 3-ethoxy-, ethyl ester",C7H14O3,"['C', 'H', 'O']",146.0942943100611
76-37-9,"2,2,3,3-Tetrafluoro-1-propanol",C3H4F4O,"['C', 'H', 'F', 'O']",132.01982739948448
76-38-0,Methoxyflurane,C3H4Cl2F2O,"['C', 'H', 'Cl', 'F', 'O']",163.9607264387461
763-88-2,"1,4-Hexadiene, 5-methyl-",C7H12,"['C', 'H']",96.093900386868
763-89-3,"3-Penten-1-ol, 4-methyl-",C6H12O,"['C', 'H', 'O']",100.0888150064397
76-39-1,"1-Propanol, 2-methyl-2-nitro-",C4H9NO3,"['C', 'H', 'N', 'O']",119.0582431532981
76393-16-3,2-Carboethoxyphenyl isocyanate,C10H9NO3,"['C', 'H', 'N', 'O']",191.0582431532981
763-93-9,3-Hexen-2-one,C6H10O,"['C', 'H', 'O']",98.0731649419617
764-01-2,2-Butyn-1-ol,C4H6O,"['C', 'H', 'O']",70.0418648130057
7640-33-7,5-Chloro-7-bromo-8-hydroxyquinoline,C9H5BrClNO,"['C', 'H', 'Br', 'Cl', 'N', 'O']",256.92430408156866
764-05-6,Cyanogen azide,CN4,"['C', 'N']",68.012296017728
76412-62-9,"Purine, 2-amino-6-butoxy-",C9H13N5O,"['C', 'H', 'N', 'O']",207.11201006083868
764-13-6,"2,4-Hexadiene, 2,5-dimethyl-",C8H14,"['C', 'H']",110.109550451346
76-41-5,Oxymorphone,C17H19NO4,"['C', 'H', 'N', 'O']",301.1314080952598
764-16-9,"Gly, butyl ester, TFA",C8H12F3NO3,"['C', 'H', 'F', 'N', 'O']",227.07692773823268
7641-77-2,"Dewar benzene, hexamethyl-",C12H18,"['C', 'H']",162.14085058030201
7641-81-8,"4,4'-dibutyl-1,1'-biphenyl",C20H26,"['C', 'H']",266.203450838214
7642-04-8,"2-Octene, (Z)-",C8H16,"['C', 'H']",112.125200515824
7642-09-3,"3-Hexene, (Z)-",C6H12,"['C', 'H']",84.093900386868
7642-10-6,(Z)-3-Heptene,C7H14,"['C', 'H']",98.109550451346
7642-15-1,"4-Octene, (Z)-",C8H16,"['C', 'H']",112.125200515824
76-42-6,Oxycodone,C18H21NO4,"['C', 'H', 'N', 'O']",315.1470581597378
76426-52-3,"2,4,4,5,5,7-hexamethyloctane",C14H30,"['C', 'H']",198.23475096717002
764-29-4,Dithiodiglycolicdihydroxamic acid,C4H8N2O4S2,"['C', 'H', 'N', 'O', 'S']",211.9925490938908
764-33-0,2-Hexynoic acid,C6H8O2,"['C', 'H', 'O']",112.0524294970554
764-35-2,2-Hexyne,C6H10,"['C', 'H']",82.07825032239
76-43-7,"4-Androsten-3-one, 9alpha-fluoro-11beta,17beta-dihydroxy-17alpha-methyl-,",C20H29FO3,"['C', 'H', 'F', 'O']",336.21007295638526
764-37-4,"3-Penten-1-ol, (E)-",C5H10O,"['C', 'H', 'O']",86.0731649419617
764-38-5,"3-Penten-1-ol, (Z)-",C5H10O,"['C', 'H', 'O']",86.0731649419617
764-39-6,2-Pentenal,C5H8O,"['C', 'H', 'O']",84.0575148774837
764-41-0,"2-Butene, 1,4-dichloro-",C4H6Cl2,"['C', 'H', 'Cl']",123.984655558174
764-42-1,Fumaronitrile,C4H2N2,"['C', 'H', 'N']",78.021798073342
764-44-3,"(Z)-1,2-Dimethylthioethene",C4H8S2,"['C', 'H', 'S']",120.00674260674
764-45-4,"(E)-Ethylene, 1,2-bis(methylthio)-",C4H8S2,"['C', 'H', 'S']",120.00674260674
76445-65-3,"Cyclohexanol, 4-amino-, hydrochloride",C6H14ClNO,"['C', 'H', 'Cl', 'N', 'O']",151.07639175771968
764-47-6,Propoxyethylene,C5H10O,"['C', 'H', 'O']",86.0731649419617
76-44-8,Heptachlor,C10H5Cl7,"['C', 'H', 'Cl']",369.821093937785
764-48-7,Ethylene glycol monovinyl ether,C4H8O2,"['C', 'H', 'O']",88.0524294970554
764-60-3,2-Hexyn-1-ol,C6H10O,"['C', 'H', 'O']",98.0731649419617
764-67-0,2-Hydroxyhexadecanoic acid,C16H32O3,"['C', 'H', 'O']",272.23514489036313
7647-01-0,Hydrogen chloride,HCl,"['H', 'Cl']",35.976677714608996
76-47-1,Hydrocortamate,C27H41NO6,"['C', 'H', 'N', 'O']",475.2933880436612
7647-19-0,Phosphorus pentafluoride,F5P,"['F', 'P']",125.96577781212301
76472-81-6,"Acetamide, n-(4-benzylphenyl)-",C15H15NO,"['C', 'H', 'N', 'O']",225.11536410758868
764-73-8,"2,6-Octadiyne",C8H10,"['C', 'H']",106.07825032239
76474-09-4,&#945;-Methoxyisobutyronitrile,C5H9NO,"['C', 'H', 'N', 'O']",99.0684139141547
764-74-9,"1,5-Octadiyne",C8H10,"['C', 'H']",106.07825032239
764-75-0,"2,4,6-octatriene",C8H12,"['C', 'H']",108.093900386868
7647-57-6,Spiro[2.5]oct-4-ene,C8H12,"['C', 'H']",108.093900386868
764-78-3,"1,2-Divinyloxyethane",C6H10O2,"['C', 'H', 'O']",114.06807956153341
7648-01-3,3-Ethylrhodanine,C5H7NOS2,"['C', 'H', 'N', 'O', 'S']",160.9969061985047
764-81-8,"Hydroperoxide, heptyl",C7H16O2,"['C', 'H', 'O']",132.1150297549674
764-85-2,Nonanoyl chloride,C9H17ClO,"['C', 'H', 'Cl', 'O']",176.09679285000468
76486-72-1,"Bi-2-cyclopropen-1-yl, 1,1'-dimethyl, trans-",C8H10,"['C', 'H']",106.07825032239
76487-56-4,4-Methoxyphenyl 4'-(3-butenyloxy)benzoate,C18H18O4,"['C', 'H', 'O']",298.1205090585888
764-89-6,"Octanoic acid, 8-hydroxy-",C8H16O3,"['C', 'H', 'O']",160.1099443745391
76-49-3,Bornyl acetate,C12H20O2,"['C', 'H', 'O']",196.1463298839234
764-93-2,1-Decyne,C10H18,"['C', 'H']",138.14085058030201
764-95-4,"heptane, 1-(ethenyloxy)-",C9H18O,"['C', 'H', 'O']",142.1357651998737
764-96-5,cis-5-Undecene,C11H22,"['C', 'H']",154.172150709258
764-97-6,"5-Undecene, (E)-",C11H22,"['C', 'H']",154.172150709258
764-99-8,"Ethene, 1,1'-[oxybis(2,1-ethanediyloxy)]bis-",C8H14O3,"['C', 'H', 'O']",158.0942943100611
765-03-7,1-Dodecyne,C12H22,"['C', 'H']",166.172150709258
765-04-8,"1,11-Undecanediol",C11H24O2,"['C', 'H', 'O']",188.1776300128794
765-05-9,"Decane, 1-(ethenyloxy)-",C12H24O,"['C', 'H', 'O']",184.1827153933077
76-50-6,Bornyl 2-methylbutanoate,C15H26O2,"['C', 'H', 'O']",238.1932800773574
7650-84-2,n-Propyldiphenylphosphine,C15H17P,"['C', 'H', 'P']",228.10678754649
765-09-3,"Tridecane, 1-bromo-",C13H27Br,"['C', 'H', 'Br']",262.129613484453
7651-02-7,N-[3-(dimethylamino)propyl]octadecanamide,C23H48N2O,"['C', 'H', 'N', 'O']",368.3766641759077
765-10-6,1-Tetradecyne,C14H26,"['C', 'H']",194.203450838214
765-13-9,1-Pentadecyne,C15H28,"['C', 'H']",208.219100902692
765-14-0,Vinyl lauryl ether,C14H28O,"['C', 'H', 'O']",212.21401552226368
7651-50-5,"5,5-Dimethyl-2-isopropyl-1,3-dioxane",C9H18O2,"['C', 'H', 'O']",158.1306798194454
765-15-1,Dodecyl thiocyanate,C13H25NS,"['C', 'H', 'N', 'S']",227.170770984821
7651-91-4,"N,N-Dichloromethylamine",CH3Cl2N,"['C', 'H', 'Cl', 'N']",98.96425446588898
76526-07-3,(Z) 1-(4-Bromophenyl)-3-phenyl-3-thioxo-1-propen-1-ol,C15H11BrOS,"['C', 'H', 'Br', 'O', 'S']",317.97139876261474
76526-08-4,z-1-(4-Methylphenyl)-3-phenyl-3-thioxo-1-propen-1-ol,C16H14OS,"['C', 'H', 'O', 'S']",254.07653624533168
76526-09-5,(Z) 1-(4-Methoxyphenyl)-3-phenyl-3-thioxo-1-propen-1-ol,C16H14O2S,"['C', 'H', 'O', 'S']",270.0714508649034
76526-17-5,"2-Propen-1-one, 1-(4-bromophenyl)-3-mercapto-3-phenyl-, (Z)-",C15H11BrOS,"['C', 'H', 'Br', 'O', 'S']",317.97139876261474
76526-18-6,"2-Propen-1-one, 3-mercapto-1-(4-methylphenyl)-3-phenyl-, (Z)-",C16H14OS,"['C', 'H', 'O', 'S']",254.07653624533168
76526-19-7,"2-Propen-1-one, 3-mercapto-1-(4-methoxyphenyl)-3-phenyl-, (Z)-",C16H14O2S,"['C', 'H', 'O', 'S']",270.0714508649034
76526-42-6,"Butanamide, N-butyl-3-methyl",C9H19NO,"['C', 'H', 'N', 'O']",157.1466642365447
765-27-5,1-Eicosyne,C20H38,"['C', 'H']",278.297351225082
765-30-0,Cyclopropylamine,C3H7N,"['C', 'H', 'N']",57.057849230105
765-34-4,Glycidaldehyde,C3H4O2,"['C', 'H', 'O']",72.0211293680994
765-38-8,2-Methylpyrrolidine,C5H11N,"['C', 'H', 'N']",85.089149359061
765-39-9,1-Aminopyrrole,C4H6N2,"['C', 'H', 'N']",82.053098202298
76541-59-8,"Pyrimidine, 4-methoxy-2-methylthio-",C6H8N2OS,"['C', 'H', 'N', 'O', 'S']",156.0357340607617
765-42-4,Cyclopropyl methyl carbinol,C5H10O,"['C', 'H', 'O']",86.0731649419617
765-43-5,"Ethanone, 1-cyclopropyl-",C5H8O,"['C', 'H', 'O']",84.0575148774837
765-46-8,"Spiro[2,4]hepta-4,6-diene",C7H8,"['C', 'H']",92.062600257912
765-47-9,"Cyclopentene, 1,2-dimethyl-",C7H12,"['C', 'H']",96.093900386868
765-50-4,"Thiophene, 2-(chloromethyl)-",C5H5ClS,"['C', 'H', 'Cl', 'S']",131.980049017979
765-69-5,"1,3-Cyclopentanedione, 2-methyl-",C6H8O2,"['C', 'H', 'O']",112.0524294970554
765-70-8,"1,2-Cyclopentanedione, 3-methyl-",C6H8O2,"['C', 'H', 'O']",112.0524294970554
7657-09-2,"Toluene, 2,5-dibromo-alpha,alpha,alpha-trifluoro-",C7H3Br2F3,"['C', 'H', 'Br', 'F']",301.8553598129346
765-71-9,"Pyrrole, 2,5-dimethyl-N-amino-",C6H10N2,"['C', 'H', 'N']",110.08439833125401
765-72-0,"Dicyclopropa[cd,gh]pentalene,octahydro-",C8H10,"['C', 'H']",106.07825032239
76-57-3,Codeine,C18H21NO3,"['C', 'H', 'N', 'O']",299.1521435401661
76578-14-8,Quizalofop ethyl,C19H17ClN2O4,"['C', 'H', 'Cl', 'N', 'O']",372.08768471758384
765-83-3,"Cyclopentane, (1-methylethylidene)-",C8H14,"['C', 'H']",110.109550451346
76-58-4,Ethylmorphine,C19H23NO3,"['C', 'H', 'N', 'O']",313.1677936046441
765-85-5,Cyclobutanecarboxylic acid methyl ester,C6H10O2,"['C', 'H', 'O']",114.06807956153341
765-87-7,"c-hexane-1,2-dione",C6H8O2,"['C', 'H', 'O']",112.0524294970554
7658-80-2,2-Toluic hydrazide,C8H10N2O,"['C', 'H', 'N', 'O']",150.07931295082568
76588-21-1,"2H-1,3,4-Thiadiazine, tetrahydro-2,2,4,6-tetramethyl-",C7H16N2S,"['C', 'H', 'N', 'S']",160.103419699102
76588-97-1,1-methyl-cis-2-(2-propenyl)-cyclopropane,C7H12,"['C', 'H']",96.093900386868
76588-98-2,trans-2-butenyl-cyclopropane,C7H12,"['C', 'H']",96.093900386868
765-90-2,Endo-2-methylnorbornane,C8H14,"['C', 'H']",110.109550451346
765-91-3,"Bicyclo[2.2.1]heptane, 2-chloro-, exo-",C7H11Cl,"['C', 'H', 'Cl']",130.054928036999
7659-45-2,3-Chloro-2-methylpropionitrile,C4H6ClN,"['C', 'H', 'Cl', 'N']",103.018876880236
766-00-7,2-Cyclopentylethanol,C7H14O,"['C', 'H', 'O']",114.1044650709177
7660-25-5,Fructose,C6H12O6,"['C', 'H', 'O']",180.0633881042982
766-03-0,"Cyclohexene, 3-ethenyl-",C8H12,"['C', 'H']",108.093900386868
766-05-2,Cyclohexanecarbonitrile,C7H11N,"['C', 'H', 'N']",109.089149359061
766-07-4,Cyclohexyl hydroperoxide,C6H12O2,"['C', 'H', 'O']",116.0837296260114
766-09-6,"Piperidine, 1-ethyl-",C7H15N,"['C', 'H', 'N']",113.120449488017
766-15-4,"1,3-Dioxane, 4,4-dimethyl-",C6H12O2,"['C', 'H', 'O']",116.0837296260114
7661-55-4,"Quinoline, 5-methyl-",C10H9N,"['C', 'H', 'N']",143.073499294583
766-17-6,"2,6-Dimethylpiperidine",C7H15N,"['C', 'H', 'N']",113.120449488017
76-61-9,Thymolsulfonephthalein,C27H30O5S,"['C', 'H', 'O', 'S']",466.18139523944245
76619-91-5,Methyl trichlorothioacrylate,C4H3Cl3OS,"['C', 'H', 'Cl', 'O', 'S']",203.89701893781267
76-62-0,"3',3'',5',5''-Tetrabromophenolphthalein",C20H10Br4O4,"['C', 'H', 'Br', 'O']",629.7312592566767
76620-00-3,N-(4-Ethylphenyl)maleimide,C12H11NO2,"['C', 'H', 'N', 'O']",201.0789785982044
766-20-1,"1,3-Dioxane, 2,4-dimethyl-",C6H12O2,"['C', 'H', 'O']",116.0837296260114
766-29-0,"Spiro[4.4]nona-1,3-diene",C9H12,"['C', 'H']",120.093900386868
766-30-3,"Spiro[4.4]nona-1,3,6-triene",C9H10,"['C', 'H']",118.07825032239
766-32-5,"4-Methyl-2,6,7-trioxabicyclo[2.2.2]octane",C6H10O3,"['C', 'H', 'O']",130.0629941811051
7663-77-6,1-(3-Aminopropyl)-2-pyrrolidone,C7H14N2O,"['C', 'H', 'N', 'O']",142.1106130797817
766-38-1,Mucobromic acid lactone,C4H2Br2O3,"['C', 'H', 'Br', 'O']",255.83706915119308
766-39-2,"2,5-Furandione, 3,4-dimethyl-",C6H6O3,"['C', 'H', 'O']",126.0316940521491
7664-38-2,Phosphoric acid,H3O4P,"['H', 'O', 'P']",97.9768955734308
7664-39-3,Hydrogen fluoride,HF,"['H', 'F']",20.006228194978203
7664-41-7,Ammonia,H3N,"['H', 'N']",17.026549101149
766-47-2,2-Methylphenylacetylene,C9H8,"['C', 'H']",116.062600257912
7664-80-4,Octyl thioglycolate,C10H20O2S,"['C', 'H', 'O', 'S']",204.1184010583374
76649-14-4,3-Octen-2-ol,C8H16O,"['C', 'H', 'O']",128.1201151353957
76649-16-6,Ethyl 4E-decenoate,C12H22O2,"['C', 'H', 'O']",198.1619799484014
76649-22-4,3-methyl-2-butenyl hexanoate,C11H20O2,"['C', 'H', 'O']",184.1463298839234
7664-93-9,Sulfuric acid,H2O4S,"['H', 'O', 'S']",97.9673797171788
766-51-8,"Benzene, 1-chloro-2-methoxy-",C7H7ClO,"['C', 'H', 'Cl', 'O']",142.0185425276147
766-52-9,"Piperidine, 1-ethyl-2-methyl-",C8H17N,"['C', 'H', 'N']",127.136099552495
76-65-3,Amethone base,C20H23NO2,"['C', 'H', 'N', 'O']",309.1728789850724
766-55-2,"Imidazo[1,2-b]pyridazine",C6H5N3,"['C', 'H', 'N']",119.048347174491
7665-72-7,(Tert-butoxymethyl)oxirane,C7H14O2,"['C', 'H', 'O']",130.0993796904894
766-70-1,2-methylbicyclo[3.2.1]octane,C9H16,"['C', 'H']",124.125200515824
76-67-5,Ethylphenylmalonic acid diethyl ester,C15H20O4,"['C', 'H', 'O']",264.1361591230668
7667-55-2,"Cyclohexane, 1,2,3-trimethyl-, (1&#945;,2&#945;,3&#946;)-",C9H18,"['C', 'H']",126.140850580302
7667-58-5,"cis-1,2,trans-1,4-1,2,4-trimethylcyclohexane",C9H18,"['C', 'H']",126.140850580302
7667-59-6,"Cyclohexane, 1,2,4-trimethyl-, (1&#945;,2&#946;,4&#945;)-",C9H18,"['C', 'H']",126.140850580302
7667-60-9,"Cyclohexane, 1,2,4-trimethyl-, (1&#945;,2&#946;,4&#946;)-",C9H18,"['C', 'H']",126.140850580302
7667-78-9,octapentacontane,C58H118,"['C', 'H']",814.923353804202
7667-80-3,Hexacontane,C60H122,"['C', 'H']",842.954653933158
766-79-0,N-isopropylpiperidine,C8H17N,"['C', 'H', 'N']",127.136099552495
766-80-3,"Benzene, 1-(bromomethyl)-3-chloro-",C7H6BrCl,"['C', 'H', 'Br', 'Cl']",203.93414048980398
766-82-5,3-Methylphenylacetylene,C9H8,"['C', 'H']",116.062600257912
766-83-6,3-ClC6H4CCH,C8H5Cl,"['C', 'H', 'Cl']",136.00797784356502
76684-21-4,"Phosphine, phenylmethylidyne-",C7H5P,"['C', 'H', 'P']",120.01288715962201
766-84-7,3-Chlorobenzoic acid nitrile,C7H4ClN,"['C', 'H', 'Cl', 'N']",137.003226815758
766-85-8,3-Iodoanisole,C7H7IO,"['C', 'H', 'I', 'O']",233.9541617842447
76-68-6,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-(2-cyclopenten-1-yl)-5-(2-propenyl)-",C12H14N2O3,"['C', 'H', 'N', 'O']",234.10044231892508
766-90-5,(Z)-1-Phenylpropene,C9H10,"['C', 'H']",118.07825032239
766-91-6,Phenyldiazomethane,C7H6N2,"['C', 'H', 'N']",118.053098202298
766-92-7,Benzyl methyl sulfide,C8H10S,"['C', 'H', 'S']",138.050321496804
766-93-8,"Formamide, N-cyclohexyl-",C7H13NO,"['C', 'H', 'N', 'O']",127.0997140431107
766-94-9,Vinylphenyl ether,C8H8O,"['C', 'H', 'O']",120.0575148774837
766-95-0,"1H-Pyrrole, 2,5-diethyl-",C8H13N,"['C', 'H', 'N']",123.10479942353899
766-96-1,"Benzene, 1-bromo-4-ethynyl-",C8H5Br,"['C', 'H', 'Br']",179.95746277519498
766-97-2,"Benzene, 1-ethynyl-4-methyl-",C9H8,"['C', 'H']",116.062600257912
766-98-3,4-FC6H4CCH,C8H5F,"['C', 'H', 'F']",120.0375283239342
76698-82-3,2-Acetylcyclohexanethione,C8H12OS,"['C', 'H', 'O', 'S']",156.06088618085371
76-70-0,P-hydroxybenzonitrile,C7H5NO,"['C', 'H', 'N', 'O']",119.0371137851987
767-00-0,4-Hydroxybenzoic acid nitrile,C7H5NO,"['C', 'H', 'N', 'O']",119.0371137851987
767-05-5,3-Cyclopentyl-1-propanol,C8H16O,"['C', 'H', 'O']",128.1201151353957
767-10-2,1-Butylpyrrolidine,C8H17N,"['C', 'H', 'N']",127.136099552495
76-71-1,"Propanedioic acid, ethyl(1-methylpropyl)-, diethyl ester",C13H24O4,"['C', 'H', 'O']",244.1674592520228
767-12-4,"Cyclohexanol, 3,3-dimethyl-",C8H16O,"['C', 'H', 'O']",128.1201151353957
767-13-5,"(1&#945;,3&#945;,5&#945;)-3,5-Dimethyl-cyclohexanol",C8H16O,"['C', 'H', 'O']",128.1201151353957
767-14-6,"(1&#945;,3&#945;,5&#946;)-3,5-Dimethyl-cyclohexanol",C8H16O,"['C', 'H', 'O']",128.1201151353957
767-15-7,"2-Pyrimidinamine, 4,6-dimethyl-",C6H9N3,"['C', 'H', 'N']",123.079647303447
7672-76-6,"1,4-Piperazinediethanol, alpha,alpha'-dimethyl-,",C10H22N2O2,"['C', 'H', 'N', 'O']",202.1681279572654
76-73-3,Secobarbital,C12H18N2O3,"['C', 'H', 'N', 'O']",238.1317424478811
7674-36-4,"9H-purine, 2,6-diamino-9-benzyl-",C12H12N6,"['C', 'H', 'N']",240.11234441346
76-74-4,Pentobarbital,C11H18N2O3,"['C', 'H', 'N', 'O']",226.1317424478811
76748-63-5,"Benzo[ghi]naphth[2',1',8',7':5,6,7]aceanthrylene[10,1,2-abcd]perylene",C38H16,"['C', 'H']",472.125200515824
767-54-4,"Cyclohexanol, 3,3,5-trimethyl-, trans-",C9H18O,"['C', 'H', 'O']",142.1357651998737
76754-43-3,Acetone di-n-propylhydrazone,C9H20N2,"['C', 'H', 'N']",156.162648653644
76754-44-4,Di-n-propyl ketone n-propylhydrazone,C10H22N2,"['C', 'H', 'N']",170.178298718122
76-75-5,5-Ethyl-5-(1-methylbutyl)-2-thiobarbituric acid,C11H18N2O2S,"['C', 'H', 'N', 'O', 'S']",242.1088990027234
767-55-5,"1,3 Dioxane, 2,2,5,5-tetramethyl-",C8H16O2,"['C', 'H', 'O']",144.1150297549674
767-58-8,"Indan, 1-methyl-",C10H12,"['C', 'H']",132.093900386868
767-59-9,"1H-Indene, 1-methyl-",C10H10,"['C', 'H']",130.07825032239
767-60-2,"1H-Indene, 3-methyl-",C10H10,"['C', 'H']",130.07825032239
767-64-6,"4-Amino-2,1,3-benzothiadiazole",C6H5N3S,"['C', 'H', 'N', 'S']",151.020418348905
76-76-6,"Barbituric acid, 5-ethyl-5-isopropyl-",C9H14N2O3,"['C', 'H', 'N', 'O']",198.10044231892508
767-71-5,"N,2,6-Trimethylbenzenamine",C9H13N,"['C', 'H', 'N']",135.104799423539
767-79-3,"Pyrimidine,tetrafluoro-",C4F4N2,"['C', 'F', 'N']",151.9997606598208
76783-59-0,Ethyl-3-trifluoromethyl benzoate,C10H9F3O2,"['C', 'H', 'F', 'O']",218.055464017512
76790-81-3,"1,2-Butadiene, 1,1-diethoxy-4,4,4-trifluoro-3-(trifluoromethyl)-",C9H10F6O2,"['C', 'H', 'F', 'O']",264.0584985379686
767-92-0,"Quinoline, decahydro-, trans-",C9H17N,"['C', 'H', 'N']",139.136099552495
767-99-7,"Benzene, (1-methyl-1-propenyl)-, (Z)-",C10H12,"['C', 'H']",132.093900386868
768-00-3,"Benzene, (1-methyl-1-propenyl)-, (E)-",C10H12,"['C', 'H']",132.093900386868
7681-15-4,"Nicotinic acid, propyl ester",C9H11NO2,"['C', 'H', 'N', 'O']",165.0789785982044
7681-84-7,Tetrahydrofuran-3-carbaldehyde,C5H8O2,"['C', 'H', 'O']",100.0524294970554
768-29-6,"1,3,4-Oxadiazole, 2-amino-5-(trifluoromethyl)-",C3H2F3N3O,"['C', 'H', 'F', 'N', 'O']",153.0149961855633
76-83-5,Triphenylmethyl chloride,C19H15Cl,"['C', 'H', 'Cl']",278.086228165955
7683-59-2,Isoprenaline,C11H17NO3,"['C', 'H', 'N', 'O']",211.1208434112101
7683-64-9,Squalene,C30H50,"['C', 'H']",410.39125161195
76841-70-8,"3-Hexen-1-ol, benzoate, trans",C13H16O2,"['C', 'H', 'O']",204.1150297549674
76843-75-9,"1,5-Dithia-2,4,6,8-tetrazocine, 3,7-diphenyl-",C14H10N4S2,"['C', 'H', 'N', 'S']",298.034688688946
76-84-6,"Benzenemethanol, &#945;,&#945;-diphenyl-",C19H16O,"['C', 'H', 'O']",260.1201151353957
768-46-7,"Tricyclo[3.3.2.0<sup>2,8</sup>]deca-3,6-diene",C10H12,"['C', 'H']",132.093900386868
768-49-0,"Benzene, (2-methyl-1-propenyl)-",C10H12,"['C', 'H']",132.093900386868
768-50-3,"2-Propanone, 1-(1-cyclohexen-1-yl)-",C9H14O,"['C', 'H', 'O']",138.10446507091768
768-52-5,N-Isopropylaniline,C9H13N,"['C', 'H', 'N']",135.104799423539
7685-44-1,2-Amino-4-pentenoic acid,C5H9NO2,"['C', 'H', 'N', 'O']",115.0633285337264
768-56-9,"Benzene, 3-butenyl-",C10H12,"['C', 'H']",132.093900386868
768-59-2,"Benzenemethanol, 4-ethyl-",C9H12O,"['C', 'H', 'O']",136.0888150064397
768-60-5,4-CH3O-C6H4-CCH,C9H8O,"['C', 'H', 'O']",132.0575148774837
7686-25-1,1-methyl-4-octylbenzene,C15H24,"['C', 'H']",204.187800773736
768-66-1,"Piperidine, 2,2,6,6-tetramethyl-",C9H19N,"['C', 'H', 'N']",141.151749616973
7687-49-2,"Adenine, 9-(3,5-o-isopropylidene-beta-d-xylofuranosyl)-",C13H17N5O4,"['C', 'H', 'N', 'O']",307.1280540485098
7688-21-3,"2-Hexene, (Z)-",C6H12,"['C', 'H']",84.093900386868
7688-25-7,"1,4-Bis(diphenylphosphino)butane",C28H28P2,"['C', 'H', 'P']",426.166624899546
768-90-1,1-Bromoadamantane,C10H15Br,"['C', 'H', 'Br']",214.035713097585
76-89-1,Methyl benzilate,C15H14O3,"['C', 'H', 'O']",242.0942943100611
768-91-2,1-Methyladamantane,C11H18,"['C', 'H']",150.14085058030201
768-92-3,1-Fluoroadamantane,C10H15F,"['C', 'H', 'F']",154.1157786463242
768-93-4,1-Iodoadamantane,C10H15I,"['C', 'H', 'I']",262.021847422585
768-94-5,"Tricyclo[3.3.1.13,7]decane-1-amine",C10H17N,"['C', 'H', 'N']",151.136099552495
768-95-6,1-Adamantanol,C10H16O,"['C', 'H', 'O']",152.12011513539568
76898-65-2,"Bicyclo[2.1.0]pentane, 5-methyl-, (1&#945;, 4&#945;, 5&#945;)-",C6H10,"['C', 'H']",82.07825032239
769-06-2,"Benzenamine, N,N,2,6-tetramethyl-",C10H15N,"['C', 'H', 'N']",149.120449488017
769-25-5,"Benzene, 2-ethenyl-1,3,5-trimethyl-",C11H14,"['C', 'H']",146.109550451346
769-26-6,"2,4,6-Trimethylphenylacetylene",C11H12,"['C', 'H']",144.093900386868
769-31-3,1-Methylazulene,C11H10,"['C', 'H']",142.07825032239
7693-45-0,4-Chlorophenyl chloroformate,C7H4Cl2O2,"['C', 'H', 'Cl', 'O']",189.9588347328394
7693-46-1,"Carbonochloridic acid, 4-nitrophenyl ester",C7H4ClNO4,"['C', 'H', 'Cl', 'N', 'O']",200.98288529404482
76-93-7,"Benzeneacetic acid, &#945;-hydroxy-&#945;-phenyl-",C14H12O3,"['C', 'H', 'O']",228.0786442455831
76938-41-5,N-cyano-n-methyl-5alpha-pregnan-18-amine,C23H38N2,"['C', 'H', 'N']",342.303499233946
769-39-1,"2,3,5,6-Tetrafluorophenol",C6H2F4O,"['C', 'H', 'F', 'O']",166.0041773350065
769-40-4,"2,3,5,6-Tetrafluorothiophenol",C6H2F4S,"['C', 'H', 'F', 'S']",181.9813338898488
7694-18-0,sec-Butyl ethyl sulfoxide,C6H14OS,"['C', 'H', 'O', 'S']",134.0765362453317
769-42-6,"1,3-Dimethylbarbituric acid",C6H8N2O3,"['C', 'H', 'N', 'O']",156.0534921254911
76-94-8,"Barbituric acid, 5-methyl-5-phenyl-",C11H10N2O3,"['C', 'H', 'N', 'O']",218.06914218996909
769-53-9,"N,N,2,4-Tetramethylbenzenamine",C10H15N,"['C', 'H', 'N']",149.120449488017
769-57-3,Trimethylstyrene,C11H14,"['C', 'H']",146.109550451346
7695-91-2,Vitamin E acetate,C31H52O3,"['C', 'H', 'O']",472.3916455351431
76960-32-2,decaglycine,C20H32N10O,"['C', 'H', 'N', 'O']",428.2760556955397
76966-27-3,3-Methyl-3-hexen-2-ol,C7H14O,"['C', 'H', 'O']",114.1044650709177
769-68-6,"Benzeneacetonitrile, &#945;-ethyl-",C10H11N,"['C', 'H', 'N']",145.089149359061
7697-09-8,"Bicyclo[2.2.2]octane, 1-bromo-",C8H13Br,"['C', 'H', 'Br']",188.020063033107
7697-14-5,"Bicyclo[2.2.2]octane,1-methoxy-",C9H16O,"['C', 'H', 'O']",140.1201151353957
7697-37-2,Nitric acid,HNO3,"['H', 'N', 'O']",62.9956428953861
7697-46-3,"Ketone, phenyl pyrrol-2-yl",C11H9NO,"['C', 'H', 'N', 'O']",171.0684139141547
769-85-7,"exo-Bicyclo[2.2.1]hept-5-en-2-carboxylic acid, methyl ester",C9H12O2,"['C', 'H', 'O']",152.0837296260114
769-92-6,4-Tert-butylbenzeneamine,C10H15N,"['C', 'H', 'N']",149.120449488017
76-99-3,"6-Dimethylamino-4,4-diphenyl-3-heptanone",C21H27NO,"['C', 'H', 'N', 'O']",309.2092644944567
7700-17-6,Crotoxyphos,C14H19O6P,"['C', 'H', 'O', 'P']",314.0919253283982
